"armor","artist","attack","cardClass","classes__001","classes__002","classes__003","collectible","collectionText","cost","dbfId","faction","entourage__001","entourage__002","entourage__003","entourage__004","entourage__005","entourage__006","entourage__007","entourage__008","entourage__009","entourage__010","durability","elite","flavor","hideStats","howToEarn","howToEarnGolden","health","id","mechanics__001","mechanics__002","mechanics__003","mechanics__004","multiClassGroup","name","questReward","playRequirements__REQ_CANNOT_PLAY_THIS","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_SECRETS","playRequirements__REQ_FROZEN_TARGET","playRequirements__REQ_SECRET_ZONE_CAP_FOR_NON_SECRET","playRequirements__REQ_FRIENDLY_MINIONS_OF_RACE_DIED_THIS_GAME","playRequirements__REQ_DRAG_TO_PLAY","playRequirements__REQ_MINIMUM_TOTAL_MINIONS","playRequirements__REQ_DAMAGED_TARGET","playRequirements__REQ_WEAPON_EQUIPPED","playRequirements__REQ_MINION_SLOT_OR_MANA_CRYSTAL_SLOT","playRequirements__REQ_HERO_TARGET","playRequirements__REQ_LEGENDARY_TARGET","playRequirements__REQ_FRIENDLY_MINION_DIED_THIS_GAME","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_MINIONS","playRequirements__REQ_NUM_MINION_SLOTS","playRequirements__REQ_TARGET_MAX_ATTACK","overload","playRequirements__REQ_FRIENDLY_TARGET","playRequirements__REQ_TARGET_FOR_COMBO","playRequirements__REQ_MINIMUM_ENEMY_MINIONS","playRequirements__REQ_ENEMY_TARGET","race","playRequirements__REQ_MINION_TARGET","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_NO_3_COST_CARD_IN_DECK","playRequirements__REQ_MUST_TARGET_TAUNTER","playRequirements__REQ_STEALTHED_TARGET","playRequirements__REQ_NONSELF_TARGET","playRequirements__REQ_TARGET_IF_AVAILABE_AND_ELEMENTAL_PLAYED_LAST_TURN","playRequirements__REQ_TARGET_IF_AVAILABLE_AND_DRAGON_IN_HAND","playRequirements__REQ_TARGET_IF_AVAILABLE","playRequirements__REQ_TARGET_MIN_ATTACK","playRequirements__REQ_TARGET_WITH_DEATHRATTLE","playRequirements__REQ_TARGET_TO_PLAY","playRequirements__REQ_UNDAMAGED_TARGET","playRequirements__REQ_TARGET_WITH_RACE","rarity","referencedTags__001","referencedTags__002","referencedTags__003","referencedTags__004","set","spellDamage","targetingArrowText","text","type"
"","Yewon Park","4","WARLOCK","","","","True","","4","40691","","","","","","","","","","","","","","Pretty harmless unless you're a Seadevil.","","","","2","CFM_699","BATTLECRY","","","","","Seadevil Stinger","","","","","","","","","","","","","","","","","","","","","","","MURLOC","","","","","","","","","","","","","","RARE","","","","","GANGS","","","[x]<b>Battlecry:</b> The next Murloc\nyou play this turn costs\n Health instead of Mana.","MINION"
"","Phil Saunders","","SHAMAN","","","","True","Deal $4 damage. Summon a <b>Jade Golem</b>.","4","40455","","","","","","","","","","","","","","Jade Lightning, goooo Jade Lightning!","","","","","CFM_707","","","","","","Jade Lightning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","COMMON","JADE_GOLEM","","","","GANGS","","","Deal $4 damage. Summon a{1},{0} <b>Jade Golem</b>.","SPELL"
"","Zoltan Boros","","DRUID","","","","True","Summon a <b>Jade Golem</b>. Gain an empty Mana Crystal.","3","40523","","","","","","","","","","","","","","Meditating under a jade blossom is said to grant you wisdom, unless you have a pollen allergy.","","","","","CFM_713","","","","","","Jade Blossom","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","JADE_GOLEM","","","","GANGS","","","Summon a{1},{0} <b>Jade Golem</b>. Gain an empty Mana Crystal.","SPELL"
"","Peter Stapleton","2","NEUTRAL","DRUID","ROGUE","SHAMAN","True","<b>Battlecry:</b> Summon a <b>Jade Golem</b>.","4","40527","","","","","","","","","","","","","","""He's so cute!  I just want to squeeze him, then use him for Jade Golem parts!"" - Aya Blackpaw","","","","3","CFM_715","BATTLECRY","JADE_GOLEM","JADE_LOTUS","","JADE_LOTUS","Jade Spirit","","","","","","","","","","","","","","","","","","","","","","","ELEMENTAL","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","<b>Battlecry:</b> Summon a{1},{0} <b>Jade Golem</b>.","MINION"
"","James Ryman","","WARRIOR","","","","True","","2","41414","","","","","","","","","","","","","","If you're sleeping with the fishes, we highly suggest not bringing an electric blanket.","","","","","CFM_716","","","","","","Sleep with the Fishes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GANGS","","","Deal $3 damage to all damaged minions.","SPELL"
"","A.J. Nazzaro","2","SHAMAN","","","","True","<b>Battlecry:</b> Summon a <b>Jade Golem</b>.\n<b><b>Overload</b>:</b> (1)","2","40529","","","","","","","","","","","","2","","""Best manicure ever!"" - Aya Blackpaw","","","","","CFM_717","BATTLECRY","OVERLOAD","","","","Jade Claws","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","RARE","JADE_GOLEM","","","","GANGS","","","<b>Battlecry:</b> Summon a{1},{0} <b>Jade Golem</b>.\n<b><b>Overload</b>:</b> (1)","WEAPON"
"","James Ryman","7","WARLOCK","","","","True","","9","40537","","","","","","","","","","","","","True","Spicklefizz pondered his life choices as he looked at the chain around his neck. ""Become a warlock,"" they said. ""You get to enslave demons,"" they said.","","","","9","CFM_750","BATTLECRY","","","","","Krul the Unshackled","","","","","","","","","","","","","","","","","","","","","","","DEMON","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","[x]<b>Battlecry:</b> If your deck has\nno duplicates, summon all\n Demons from your hand. ","MINION"
"","Luke Mancini","6","WARLOCK","","","","True","","7","40541","","","","","","","","","","","","","","The Kabal print this on every package of illicit Mana Crystals: WARNING - DO NOT PUT WITHIN REACH OF ABYSSALS. THIS IS NOT APPROVED FOR USE BY FLAMING DEMONS OF ANY KIND.","","","","6","CFM_751","BATTLECRY","","","","","Abyssal Enforcer","","","","","","","","","","","","","","","","","","","","","","","DEMON","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","<b>Battlecry:</b> Deal 3 damage to all other characters.","MINION"
"","Mark Gibbons","","WARRIOR","","","","True","","2","40566","","","","","","","","","","","","","","It fell off a kodo, I promise!","","","","","CFM_752","","","","","","Stolen Goods","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","TAUNT","","","","GANGS","","","Give a random <b>Taunt</b> minion in your hand +3/+3.","SPELL"
"","Peter Stapleton","1","PALADIN","","","","True","","2","40567","","","","","","","","","","","","","","If you bargain hard, he'll throw in the hat.","","","","1","CFM_753","BATTLECRY","","","","","Grimestreet Outfitter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","<b>Battlecry:</b> Give all minions in your hand +1/+1.","MINION"
"","Wayne Reynolds","4","WARRIOR","","","","True","","4","40568","","","","","","","","","","","","","","""You look like a Gadgetgun 3000-Mark IV man, am I right?""","","","","3","CFM_754","TRIGGER_VISUAL","","","","","Grimy Gadgeteer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","At the end of your turn, give a random minion in your hand +2/+2.","MINION"
"","Mauricio Herrera","3","WARRIOR","","","","True","","3","40569","","","","","","","","","","","","","","""I don't know a lot about used GvG cards, so I'm going to have to call in an expert.""","","","","3","CFM_755","BATTLECRY","","","","","Grimestreet Pawnbroker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GANGS","","","<b>Battlecry:</b> Give a random weapon in your hand +1/+1.","MINION"
"","Rafael Zanchetin","2","WARRIOR","","","","True","","5","40574","","","","","","","","","","","","","","The rent is cheap and she passes the savings onto YOU!","","","","7","CFM_756","TAUNT","TRIGGER_VISUAL","","","","Alley Armorsmith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GANGS","","","[x]<b>Taunt</b>\nWhenever this minion\ndeals damage, gain\nthat much Armor.","MINION"
"","Richie Marella","1","PALADIN","","","","True","","1","40577","","","","","","","","","","","","","","Remember, submit your bribes directly to the Marshal - it's the law!","","","","2","CFM_759","DEATHRATTLE","","","","","Meanstreet Marshal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GANGS","","","<b>Deathrattle:</b> If this minion has 2 or more Attack, draw a card.","MINION"
"","L. Lullabi & K. Turovec","5","MAGE","","","","True","","6","40583","","","","","","","","","","","","","","""Listen, I can cut you in on a little of this premium mana, but you can't tell my boss.""","","","","5","CFM_760","","","","","","Kabal Crystal Runner","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","SECRET","","","","GANGS","","","Costs (2) less for each <b>Secret</b> you've played this game.","MINION"
"","James Ryman","2","ROGUE","","","","True","","3","40905","","","","","","","","","","","","","True","Aya even staged an intervention once, but Shaku still insists that he is not a hoarder.","","","","3","CFM_781","STEALTH","TRIGGER_VISUAL","","","","Shaku, the Collector","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","[x]<b>Stealth</b>. Whenever this\nattacks, add a random card\nto your hand <i>(from your\nopponent's class).</i>","MINION"
"","Dany Orizio","2","NEUTRAL","","","","True","","2","41567","","","","","","","","","","","","","","It's not his fault…  Someone keeps stealing his soap!","","","","6","CFM_790","BATTLECRY","TAUNT","","","","Dirty Rat","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GANGS","","","[x]<b>Taunt</b>\n<b>Battlecry:</b> Your opponent\nsummons a random minion\nfrom their hand.","MINION"
"","Rudy Siswanto","","PALADIN","","","","True","","1","40587","","","","","","","","","","","","","","Get to da Kodo! Now!","","","","","CFM_800","SECRET","","","","","Getaway Kodo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","","","","","GANGS","","","<b>Secret:</b> When a friendly minion dies, return it to your hand.","SPELL"
"","James Ryman","4","NEUTRAL","","","","True","","6","40603","","","","","","","","","","","","","True","Wrathion, son of Deathwing, is a dragon.  Why isn't he tagged as a dragon, you ask?  WHAT, ARE YOU TRYING TO BLOW HIS COVER??","","","","5","CFM_806","BATTLECRY","TAUNT","","","","Wrathion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","<b>Taunt</b>. <b>Battlecry:</b> Draw cards until you draw one that isn't a Dragon.","MINION"
"","Matt Dixon","3","NEUTRAL","","","","True","","3","40605","","","","","","","","","","","","","True","Gadgetzan has always run an under-the-table auction house, and business has been PRETTY good for Beardo since the population explosion.  And since the explosion that destroyed the competing auction houses in the city.","","","","4","CFM_807","TRIGGER_VISUAL","","","","","Auctionmaster Beardo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","After you cast a spell, refresh your Hero Power.","MINION"
"","Garrett Hanna","5","NEUTRAL","","","","True","","4","40607","","","","","","","","","","","","","True","Infamous in the seedy underground card rooms of Gadgetzan, he got his nickname winning the coveted Shark Plushie in the city's first Hearthstone tournament.","","","","4","CFM_808","TRIGGER_VISUAL","","","","","Genzo, the Shark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","Whenever this attacks, both players draw until they have 3 cards.","MINION"
"","Mike Sass","4","NEUTRAL","","","","True","","4","40611","","","","","","","","","","","","","","The Hogchoppers are well-known throughout Kalimdor for being a real, actual group.","","","","4","CFM_809","BATTLECRY","","","","","Tanaris Hogchopper","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","CHARGE","","","","GANGS","","","[x]<b>Battlecry:</b> If your opponent's\nhand is empty, gain <b>Charge</b>.","MINION"
"","Mike Sass","6","NEUTRAL","","","","True","","6","40613","","","","","","","","","","","","","","The Hogchoppers, the terrors of Tanaris, can always be found at one tavern or another in Gadgetzan, refueling for totally real and legit adventures that they go on.","","","","6","CFM_810","BATTLECRY","","","","","Leatherclad Hogleader","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","CHARGE","","","","GANGS","","","<b>Battlecry:</b> If your opponent has 6 or more cards in hand, gain <b>Charge</b>.","MINION"
"","Arthur Bozonnet","","DRUID","","","","True","","5","40615","","","","","","","","","","","","","","The true mystery of lunar visions is how there is nothing to watch when there are so many channels.","","","","","CFM_811","","","","","","Lunar Visions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EPIC","","","","","GANGS","","","Draw 2 cards. Minions drawn cost (2) less.","SPELL"
"","Matt Dixon","2","PALADIN","","","","True","","3","40636","","","","","","","","","","","","","True","Wickerflame spent years as a recruit for the Goons, never making the big-time because he always fired his chest-cannon too slowly.  ""Hey,"" he thought, ""maybe if I keep my beard lit on fire, I can do this faster.""  BOOM, promoted.","","","","2","CFM_815","DIVINE_SHIELD","LIFESTEAL","TAUNT","","","Wickerflame Burnbristle","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","LEGENDARY","","","","","GANGS","","","<b>Divine Shield, Taunt, Lifesteal</b>","MINION"
"","Dany Orizio","4","DRUID","","","","True","","5","40641","","","","","","","","","","","","","","There is no carrot.","","","","5","CFM_816","BATTLECRY","","","","","Virmen Sensei","","","","","","","","","","","","","","","","","","","0","","","","","0","","","","","","","0","","","","","20","RARE","","","","","GANGS","","Give +2/+2.","<b>Battlecry:</b> Give a friendly Beast +2/+2.","MINION"
"","Sojin Hwang","3","NEUTRAL","","","","True","","4","40741","","","","","","","","","","","","","","She's working on a story!  While skydiving!","","","","3","CFM_851","TRIGGER_VISUAL","","","","","Daring Reporter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","Whenever your opponent draws a card, gain +1/+1.","MINION"
"","Grace Liu","5","NEUTRAL","DRUID","ROGUE","SHAMAN","True","","5","40742","","","","","","","","","","","","","","Mostly, they stand around and look cool.","","","","3","CFM_852","BATTLECRY","JADE_LOTUS","","","JADE_LOTUS","Lotus Agents","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","RARE","DISCOVER","","","","GANGS","","","<b>Battlecry:</b> <b>Discover</b> a Druid, Rogue, or Shaman card.","MINION"
"","Sean McNally","2","NEUTRAL","HUNTER","PALADIN","WARRIOR","True","","3","40743","","","","","","","","","","","","","","She's got anything you want.  Need the latest derpinger?  No problem!","","","","4","CFM_853","BATTLECRY","GRIMY_GOONS","","","GRIMY_GOONS","Grimestreet Smuggler","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","<b>Battlecry:</b> Give a random minion in your hand +1/+1.","MINION"
"","Arthur Gimaldinov","3","NEUTRAL","","","","True","","6","40744","","","","","","","","","","","","","","His new shampoo is really working!","","","","8","CFM_854","TAUNT","","","","","Ancient of Blossoms","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","COMMON","","","","","GANGS","","","<b>Taunt</b>","MINION"
"","Gonzalo Ordonez","5","NEUTRAL","","","","True","","6","40745","","","","","","","","","","","","","","His house cleaning service is quite thorough.  Not a spot to be found... or any of your stuff!","","","","7","CFM_855","BATTLECRY","","","","","Defias Cleaner","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0","","0","","","","EPIC","DEATHRATTLE","SILENCE","","","GANGS","","Silence a minion with Deathrattle.","<b>Battlecry:</b> <b>Silence</b> a minion with <b>Deathrattle</b>.","MINION"
"","Jon Neimeister","5","WARLOCK","","","","True","","3","40598","","","","","","","","","","","","","","Get the ingredients wrong on ONE healing potion and they take your license. What a world!","","","","5","CFM_900","TRIGGER_VISUAL","","","","","Unlicensed Apothecary","","","","","","","","","","","","","","","","","","","","","","","DEMON","","","","","","","","","","","","","","EPIC","","","","","GANGS","","","After you summon a minion, deal 5 damage to your hero.","MINION"
